"ID","pop","unemp","wealth","ym","Jan 2010","Feb 2010","Mar 2010","Apr 2010","May 2010","Jun 2010","Jul 2010","Aug 2010","Sep 2010","Oct 2010","Nov 2010","Dec 2010","Jan 2011","Feb 2011","Mar 2011","Apr 2011","May 2011","Jun 2011","Jul 2011","Aug 2011","Sep 2011","Oct 2011","Nov 2011","Dec 2011","Jan 2012","Feb 2012","Mar 2012","Apr 2012","May 2012","Jun 2012","Jul 2012","Aug 2012","Sep 2012","Oct 2012","Nov 2012","Dec 2012","Jan 2013","Feb 2013","Mar 2013","Apr 2013","May 2013","Jun 2013","Jul 2013","Aug 2013","Sep 2013","Oct 2013","Nov 2013","Dec 2013","Jan 2014","Feb 2014","Mar 2014","Apr 2014","May 2014","Jun 2014","Jul 2014","Aug 2014","Sep 2014","Oct 2014","Nov 2014","Dec 2014","Jan 2015","Feb 2015","Mar 2015","Apr 2015","May 2015","Jun 2015","Jul 2015","Aug 2015","Sep 2015","Oct 2015","Nov 2015","Dec 2015","Winter 2010","Spring 2010","Summer 2010","Fall 2010","Winter 2011","Spring 2011","Summer 2011","Fall 2011","Winter 2012","Spring 2012","Summer 2012","Fall 2012","Winter 2013","Spring 2013","Summer 2013","Fall 2013","Winter 2014","Spring 2014","Summer 2014","Fall 2014","Winter 2015","Spring 2015","Summer 2015","Fall 2015","Total Winter","Total Spring","Total Summer","Total Fall","Total Crime"
119,810,0.178272980501393,-0.396898475031172,14,1,0,1,0,0,1,0,3,1,4,2,0,0,0,0,1,1,0,2,1,1,0,8,1,1,0,2,2,1,0,1,0,1,0,0,0,0,1,2,0,1,0,0,1,1,0,1,2,1,3,0,1,1,2,1,0,1,0,1,0,2,1,0,0,2,2,3,0,3,0,0,2,1,1,4,7,0,2,3,9,2,5,1,1,1,3,1,2,6,2,3,2,3,2,5,3,13,15,17,24,69
120,768,0.0208333333333333,-0.396898475031172,19,0,0,0,6,3,1,0,0,2,2,3,0,0,0,2,0,1,0,1,1,2,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,3,3,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,9,1,7,0,3,2,2,0,3,1,2,1,0,2,6,1,0,2,0,1,3,1,0,3,18,9,17,47
121,1459,0.111394557823129,1.67042051386913,12,2,1,1,2,5,2,1,2,1,1,1,1,0,1,2,1,0,1,0,1,1,0,4,0,2,0,1,0,0,1,2,0,0,0,0,2,2,3,0,1,0,3,0,0,1,2,0,0,0,1,1,0,0,2,0,0,0,1,1,1,1,0,1,3,4,0,0,0,0,0,1,2,3,8,5,3,2,3,2,5,2,1,3,0,7,1,3,3,1,1,2,2,2,8,0,1,17,22,15,14,68
122,774,0.189873417721519,-0.41604031752099,56,1,1,1,3,0,0,2,3,0,2,0,4,0,0,1,1,1,1,1,0,1,1,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,2,4,5,2,4,3,2,3,3,1,2,0,0,1,1,5,2,1,0,0,0,5,2,0,11,15,12,10,48
123,1008,0.124852767962309,-0.167196365153361,26,0,1,1,0,3,3,1,1,3,0,0,0,1,0,1,1,1,1,2,4,0,1,0,2,1,1,2,3,0,0,2,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,4,5,3,1,3,7,1,4,5,3,1,2,3,0,2,2,1,2,1,2,0,1,1,12,16,18,9,55
124,970,0.164874551971326,0.387917067051349,44,0,1,0,1,0,0,1,1,0,3,0,0,0,0,0,1,0,2,0,1,2,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,3,0,1,0,2,0,0,0,0,1,1,2,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,2,3,0,1,3,2,1,3,1,1,1,1,3,4,2,0,4,0,2,1,1,1,7,7,14,11,39
125,1065,0.143053645116919,0.416629830786075,100,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,2,1,2,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,3,0,1,1,1,1,0,2,0,1,0,0,0,1,2,2,1,1,2,2,0,2,0,3,1,2,0,1,2,3,3,2,4,3,2,2,1,2,1,0,0,2,4,3,3,1,1,5,5,2,6,13,15,13,17,58
126,1236,0.0600985221674877,0.952601420500967,86,1,2,0,1,0,1,2,1,0,0,2,3,3,2,4,4,2,1,1,1,0,1,1,1,1,1,4,1,4,1,3,0,1,1,1,1,2,1,3,2,3,0,3,5,0,1,1,1,0,0,1,1,3,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,2,0,2,2,3,1,4,2,8,10,3,2,3,9,4,3,4,8,8,2,1,5,3,0,0,3,1,4,19,36,23,13,91
127,709,0.314606741573034,-1.02857927719515,47,1,0,1,2,2,1,0,2,1,2,0,1,0,2,2,0,2,0,1,0,2,2,4,5,2,2,2,3,2,1,2,1,1,1,3,6,2,1,0,0,2,2,2,0,2,1,1,1,0,0,0,0,1,1,1,0,0,0,2,1,1,0,1,0,1,0,1,1,0,0,0,1,1,5,3,3,3,4,1,8,9,7,4,5,9,2,4,4,1,1,2,2,2,2,2,0,25,21,16,22,84
128,926,0.0733695652173913,-0.0140616252348207,24,1,0,3,0,0,0,2,1,2,0,0,2,1,1,2,1,1,2,0,3,4,1,1,1,3,0,1,0,1,0,0,0,0,0,2,1,1,0,0,1,0,1,4,0,0,2,1,0,0,4,0,2,0,0,0,0,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,3,3,2,4,4,5,6,4,2,0,2,2,1,5,3,4,2,0,3,2,1,0,0,17,13,13,16,59
129,1369,0.139366515837104,0.799466680582427,30,3,3,2,2,1,2,2,5,3,5,2,1,0,2,0,1,1,3,1,5,3,1,1,1,0,1,1,1,1,1,5,1,1,0,3,2,3,1,1,0,2,4,0,1,0,2,0,1,0,2,1,0,1,2,0,4,1,0,0,0,3,0,2,0,1,1,3,1,1,0,1,3,6,5,9,10,3,2,9,5,2,3,7,4,6,3,5,2,3,2,6,1,3,3,5,2,23,18,41,24,106
130,719,0.0898550724637681,0.0529348234795409,0,0,1,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,2,1,0,2,0,0,0,0,2,0,0,2,0,1,1,0,1,1,0,3,1,0,1,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,1,0,2,0,0,0,1,1,0,1,2,3,0,3,2,2,2,2,2,4,1,6,2,0,0,0,2,2,2,3,0,12,5,15,10,42
131,996,0.0464824120603015,-0.0523453102144558,19,1,3,3,1,0,1,1,1,3,3,1,1,1,0,1,1,0,3,0,2,2,0,1,1,2,2,0,1,2,2,0,0,1,0,0,1,2,0,0,1,3,0,2,3,4,1,0,1,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,4,4,3,7,2,2,5,3,5,3,2,1,3,4,5,5,3,2,0,1,1,2,2,2,18,17,17,19,71
132,458,0.12621359223301,-1.15300125337897,0,0,2,1,0,0,0,1,1,4,1,2,1,0,1,1,1,0,1,1,2,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,2,1,0,1,2,5,0,2,0,0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,2,1,2,7,2,2,4,1,1,1,2,2,3,8,2,2,2,1,1,0,1,0,4,0,11,13,15,12,51
133,1126,0.0585424133811231,0.244353248377717,28,3,3,1,5,2,4,2,5,2,0,6,2,0,1,2,2,2,3,3,3,2,1,1,3,3,3,2,3,0,1,3,3,2,1,2,0,1,0,2,2,3,0,3,0,1,1,0,2,0,0,2,2,3,1,3,1,1,1,0,0,2,1,0,0,2,0,0,1,1,0,3,7,6,8,11,8,3,6,9,4,9,5,7,5,1,7,3,2,2,7,5,2,3,2,1,4,24,35,36,25,120
134,816,0.0487394957983193,-0.588316899929348,62,1,0,1,1,1,1,0,0,1,3,1,1,0,1,1,0,2,3,1,1,0,0,3,1,0,1,4,1,0,0,0,0,3,2,3,1,1,0,0,0,1,1,2,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,5,2,3,5,3,2,5,0,8,2,1,4,2,0,0,1,1,1,0,1,0,8,12,12,19,51
135,577,0.265536723163842,-0.9711537497257,45,0,0,0,1,2,1,2,3,2,2,5,0,1,2,0,1,0,3,2,2,2,0,2,2,0,1,2,1,0,1,0,2,1,0,1,2,3,2,0,1,1,1,2,1,4,2,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,0,3,6,9,3,1,7,4,3,3,3,2,7,2,4,7,1,0,3,0,1,0,1,3,15,9,24,25,73
136,1210,0.0580865603644647,0.962172341745876,14,1,1,0,3,2,4,2,2,3,1,3,3,1,0,2,5,2,1,3,1,2,3,3,1,3,0,1,5,3,2,6,1,2,2,1,1,5,0,3,1,2,1,1,0,0,1,3,2,0,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,2,0,1,2,5,8,7,4,9,5,8,4,9,9,5,6,6,2,4,2,0,2,2,2,0,1,2,20,29,27,28,104
137,1141,0.0791027154663518,0.349633382071713,32,1,0,2,1,0,1,1,0,3,0,4,0,1,0,1,2,1,1,1,2,1,3,3,2,5,1,1,3,3,2,2,1,2,2,3,1,0,3,0,0,0,1,1,1,4,0,1,1,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,1,0,1,0,2,0,0,0,1,1,3,2,7,1,4,4,7,8,7,5,7,4,0,3,5,1,0,0,6,0,1,3,0,15,15,17,32,79
138,858,0.063573883161512,-0.282047420092267,95,1,0,0,1,2,2,3,3,0,1,2,3,1,3,1,0,4,4,3,4,3,2,2,3,2,2,0,3,2,1,1,4,2,1,3,2,2,1,1,2,2,1,1,1,2,3,1,3,1,0,0,0,2,2,1,2,0,1,0,0,1,1,1,0,2,1,2,1,0,2,0,1,1,3,8,3,7,5,11,7,7,5,6,6,5,5,3,6,4,2,5,1,2,3,4,2,26,23,37,25,111
139,1205,0.09375,0.129502193438811,151,3,4,2,4,3,3,3,5,1,5,3,1,1,0,0,2,3,0,1,4,2,1,0,4,4,3,0,0,1,1,4,0,2,2,3,1,0,0,3,2,4,2,1,5,2,5,2,0,1,1,0,2,0,0,4,1,2,0,1,1,0,0,1,1,0,1,1,2,1,0,1,1,7,9,11,9,2,5,5,3,11,1,5,7,1,9,8,9,2,2,5,3,1,2,4,2,24,28,38,33,123
140,612,0.0945179584120983,-1.21999770209333,39,1,1,3,4,5,3,0,3,0,2,5,1,2,2,0,1,1,1,3,1,2,1,1,5,0,4,2,0,1,5,3,1,6,3,5,1,2,0,0,0,0,1,6,7,1,2,6,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,2,1,1,1,0,1,5,1,2,2,12,6,7,5,2,5,4,9,3,9,14,3,0,14,9,1,1,3,1,0,3,2,7,20,21,39,42,122
141,702,0.162162162162162,-0.042774388969547,0,0,1,0,0,1,0,1,0,1,1,3,1,1,3,0,0,2,1,1,1,0,1,2,0,1,0,2,1,0,0,1,2,2,0,1,1,0,1,0,2,0,1,1,0,2,0,1,0,0,0,0,0,0,1,1,2,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,5,5,2,3,3,1,3,3,3,2,2,2,3,0,0,4,2,2,0,2,1,11,8,15,17,51
142,1721,0.175344563552833,1.19187445162369,50,4,1,3,2,2,0,0,2,8,10,1,0,1,1,1,1,4,1,2,3,5,3,2,1,2,2,3,1,3,3,2,2,3,4,0,1,1,3,4,1,2,8,6,1,4,1,3,1,1,0,1,3,0,0,2,2,2,1,3,1,1,3,0,1,0,0,2,2,2,2,3,9,5,7,2,19,2,6,6,10,5,7,7,7,5,7,15,8,2,4,4,6,5,1,4,7,24,32,38,57,151
143,1189,0.127589967284624,0.7707539168477,88,2,1,0,4,0,3,6,2,2,0,3,1,1,0,3,5,1,1,0,4,2,2,3,4,1,0,1,4,2,6,3,0,1,3,0,2,1,1,3,2,0,2,3,1,3,3,0,0,1,1,1,0,1,2,2,2,2,1,0,3,0,1,1,6,2,2,0,1,0,3,2,5,3,4,11,5,2,9,5,7,5,7,9,4,4,5,6,6,2,2,6,3,4,9,3,5,20,36,40,30,126
144,814,0.0422125181950509,-0.128912680173726,28,2,0,0,1,5,1,3,1,3,2,2,3,2,3,1,0,1,1,1,2,1,1,3,2,2,1,2,2,3,4,1,1,0,0,0,1,2,2,0,0,0,5,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4,3,2,0,3,2,2,6,5,7,8,2,4,5,5,7,6,0,5,0,7,1,0,1,1,2,0,0,7,5,20,16,30,20,86
145,619,0.0141592920353982,-0.703167954868254,19,2,0,1,1,2,1,4,0,0,2,0,1,0,1,0,1,3,3,2,1,1,0,0,1,3,0,0,1,1,2,0,0,2,2,1,2,3,1,2,3,1,2,2,1,0,10,1,0,0,0,1,0,1,0,2,0,2,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,2,4,5,2,2,4,6,1,4,2,2,5,6,6,5,11,0,2,2,4,0,2,1,1,14,20,21,24,79
146,758,0.0225442834138486,-0.358614790051537,65,3,2,1,1,3,0,1,1,0,0,1,0,1,2,1,2,0,2,0,2,2,0,3,5,4,0,1,3,2,1,1,2,2,2,1,1,0,0,0,0,4,1,0,1,1,0,2,1,0,0,0,2,0,0,2,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,5,5,2,1,3,3,4,5,9,6,4,5,1,4,2,3,1,2,3,1,0,2,1,1,19,22,16,16,73
147,419,0.0935960591133005,-1.27742322956278,16,0,2,2,2,0,0,0,0,1,0,0,2,1,0,0,1,4,3,1,0,0,1,1,0,1,1,1,0,1,2,1,2,1,1,1,1,2,1,0,1,0,1,1,3,1,1,1,2,2,0,1,1,0,1,2,1,0,1,1,0,1,0,2,1,0,2,1,1,0,0,0,1,2,4,0,1,3,5,4,2,2,2,5,3,4,1,5,3,4,2,4,2,1,3,4,0,16,17,22,11,66
148,984,0.0540540540540541,0.320920618336987,27,0,0,1,0,0,0,1,2,1,3,1,0,0,0,0,3,0,4,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,1,1,3,1,3,1,1,1,1,2,1,1,0,1,1,1,0,0,1,3,0,1,0,0,0,1,1,1,2,2,4,0,2,2,0,1,3,5,0,3,5,1,0,0,2,3,0,5,5,3,4,2,1,4,1,2,5,6,5,13,21,22,61
149,1169,0.0328253223915592,0.206069563398082,111,3,0,2,2,6,3,2,5,3,2,3,0,1,1,0,2,2,3,2,2,5,1,2,1,0,1,1,2,2,1,1,1,3,3,0,1,0,0,0,2,1,5,4,1,3,1,1,1,1,0,1,1,1,0,1,1,2,1,0,0,1,0,0,1,0,0,1,0,1,1,2,2,3,10,10,8,2,4,7,8,2,5,3,6,1,3,10,5,2,3,2,3,1,1,1,4,11,26,33,34,104
150,612,0.0209923664122137,-0.837160852296977,43,1,1,0,0,1,1,1,2,2,3,1,1,1,0,1,3,5,3,2,0,1,0,1,0,2,1,1,0,1,2,6,2,0,1,1,0,0,1,0,0,7,1,1,3,2,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1,0,2,0,0,2,1,1,0,0,0,2,2,1,4,6,2,9,5,2,3,2,10,2,1,7,5,2,0,2,0,3,1,2,4,0,9,23,28,15,75
151,563,0.0916334661354582,-0.262905577602449,0,0,0,0,0,0,0,1,3,1,2,1,2,1,0,0,3,1,0,4,1,5,4,1,0,0,0,0,0,2,2,1,0,1,1,0,0,1,0,1,2,1,3,0,2,0,2,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,4,4,3,4,5,10,0,2,3,2,1,4,5,3,1,1,1,0,3,0,1,0,8,11,19,19,57
152,1166,0.0958579881656805,0.167785878418446,17,1,0,3,1,0,1,2,2,0,3,2,0,0,0,2,1,5,4,2,0,3,0,1,2,0,2,2,0,3,3,5,2,1,1,1,0,2,1,0,2,2,1,1,1,1,1,0,0,0,1,0,1,0,2,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4,5,5,0,8,6,4,4,5,10,3,3,4,3,2,1,1,5,2,0,1,0,1,9,23,29,17,78
153,905,0.0504322766570605,0.129502193438811,23,4,0,0,3,2,3,0,3,3,2,1,3,0,3,2,4,1,0,2,1,0,2,3,0,3,1,0,1,2,0,2,0,5,0,3,1,2,0,0,0,0,1,1,3,1,0,0,3,3,0,1,0,2,1,1,1,1,1,2,2,0,0,1,2,0,2,3,2,0,1,2,1,4,5,6,6,6,7,3,5,4,3,2,8,3,0,5,1,6,3,3,4,2,3,7,3,25,21,26,27,99
154,1292,0.122330097087379,0.100789429704085,91,2,2,0,0,7,9,5,1,3,4,6,6,9,3,2,1,0,2,1,0,8,4,4,6,0,1,0,0,4,2,3,2,2,3,1,8,1,2,1,0,0,1,2,5,5,4,3,3,1,2,2,1,2,2,1,3,0,1,1,1,0,1,0,4,0,1,2,0,0,1,0,3,4,7,15,13,18,3,3,16,7,4,7,6,11,1,8,12,6,5,6,2,2,4,3,1,48,24,42,50,164
155,1293,0.0584225900681597,0.962172341745876,14,2,1,1,1,0,0,4,1,4,7,3,0,0,0,3,3,1,2,5,1,5,1,10,4,4,2,2,2,3,1,7,10,3,6,1,5,3,3,3,3,4,6,6,4,2,3,2,3,2,2,1,1,3,2,0,2,0,0,1,2,0,1,0,3,0,0,1,2,1,0,2,0,3,2,5,14,0,7,8,16,10,7,18,10,11,10,16,7,7,5,4,1,3,3,3,3,34,34,54,51,173
156,2081,0.160175879396985,1.92883538748166,90,1,0,1,1,1,6,0,0,2,3,2,2,2,2,1,0,2,0,3,4,3,1,1,2,2,1,1,1,1,3,2,13,5,4,3,2,3,1,4,2,1,1,0,2,0,0,0,2,0,1,1,1,1,0,0,1,0,1,1,2,1,0,0,0,1,0,3,2,0,1,0,1,1,3,6,7,6,3,7,5,5,3,18,12,6,7,3,0,3,3,1,2,3,1,5,1,24,20,40,27,111
157,953,0.0894117647058824,0.474055358255528,36,0,4,2,0,1,2,0,1,3,3,2,3,2,1,1,0,1,2,1,2,0,3,2,1,0,1,2,0,0,2,0,1,0,2,0,0,1,0,0,1,0,0,4,0,2,0,0,0,1,0,0,0,1,0,2,1,1,0,1,1,0,1,2,1,0,0,0,0,0,0,0,1,4,3,3,8,6,2,5,5,2,2,3,2,1,1,4,2,1,1,3,2,2,3,0,0,16,12,18,19,65
158,1191,0.0499058380414313,0.627190098174068,9,1,4,1,3,2,3,0,5,2,2,2,0,1,1,1,3,4,2,4,0,4,3,0,1,2,0,1,1,0,1,3,2,0,1,0,3,0,0,0,0,0,1,0,1,1,0,1,4,2,0,1,1,0,0,0,0,1,2,2,0,0,0,0,0,1,1,1,2,0,3,4,1,5,6,8,6,2,8,6,7,3,2,6,1,3,0,2,2,6,2,0,5,0,1,4,7,19,19,26,28,92
159,639,0.0678260869565217,-0.684026112378436,15,1,1,1,3,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,2,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,5,2,1,0,1,0,2,2,4,3,1,0,0,0,0,1,0,2,0,2,0,1,1,7,10,8,5,30
160,719,0.0953846153846154,-0.435182160010808,0,0,0,2,1,1,1,1,2,1,3,2,2,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,2,1,0,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0,4,1,1,0,2,0,1,1,1,0,4,4,6,2,0,5,1,0,1,2,1,0,3,3,3,0,0,1,2,4,5,3,2,6,13,18,15,52
161,903,0.105782792665726,0.387917067051349,17,1,0,0,0,1,0,1,5,0,1,1,1,1,0,0,1,0,0,0,2,0,0,0,0,1,2,0,0,3,1,3,0,0,0,0,4,0,0,0,2,0,0,5,1,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,2,0,2,0,1,1,6,2,2,1,2,0,3,3,4,0,4,2,6,1,2,0,1,2,1,2,0,4,13,9,19,9,50
162,480,0.146699266503667,-1.38270336325678,40,1,0,3,0,3,1,2,1,0,1,1,0,2,1,0,0,0,0,2,3,3,3,0,2,0,0,0,0,0,0,0,2,2,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,4,2,3,0,5,6,2,0,2,4,1,1,1,0,0,2,2,1,1,0,1,0,8,9,15,13,45
163,505,0.0307692307692308,-0.837160852296977,14,1,0,0,0,2,1,0,0,0,1,3,1,0,1,0,2,0,0,0,1,0,5,0,2,0,0,1,0,0,0,2,1,0,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,1,4,2,2,1,5,2,1,3,2,1,1,2,0,0,1,2,1,0,2,0,1,6,9,9,13,37
164,583,0.256179775280899,-0.913728222256247,19,0,0,0,1,2,2,0,1,0,0,1,0,1,1,1,2,1,2,4,4,1,0,1,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,3,1,2,4,10,2,5,0,3,0,0,1,2,0,1,0,0,0,0,0,3,0,8,8,21,3,40
165,1693,0.148091603053435,1.81398433254276,82,2,0,1,0,6,2,0,0,2,3,3,1,0,1,2,1,6,1,3,9,1,4,1,0,0,0,1,0,1,0,0,2,0,1,1,3,1,0,1,0,0,0,1,0,2,0,0,1,0,0,2,0,2,0,1,2,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,2,7,2,8,2,9,13,6,0,2,2,2,4,1,1,2,1,4,3,0,3,1,1,1,12,24,22,19,77
166,989,0.236486486486486,0.129502193438811,0,1,2,1,3,2,1,3,2,0,4,3,6,2,2,2,1,7,7,5,4,2,7,0,1,1,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,1,1,1,0,0,1,0,0,3,6,6,7,10,10,16,9,3,2,2,1,0,1,1,1,0,1,0,1,3,1,2,1,19,21,27,20,87
167,840,0.0566280566280566,0.665473783153704,17,0,1,0,0,1,0,1,0,0,1,0,3,2,0,3,1,2,0,0,2,4,2,1,1,2,0,0,0,1,0,0,0,1,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,1,1,1,5,6,2,7,3,1,0,5,3,1,0,0,0,1,0,1,0,1,3,0,12,11,6,14,43
168,976,0.0952890792291221,0.282636933357352,0,0,1,0,2,1,1,4,1,1,1,1,1,0,1,0,2,1,1,0,2,2,0,2,0,0,1,1,0,1,1,1,0,0,1,0,0,2,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,3,6,3,2,3,3,4,1,2,2,1,2,2,3,0,0,0,0,2,0,1,0,3,6,11,14,13,44
169,1331,0.150903294367694,1.29715458531768,9,2,1,2,0,1,0,3,1,1,0,1,1,0,0,1,0,0,2,0,1,1,1,1,1,1,2,1,0,0,0,2,1,0,0,2,1,3,1,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,3,3,4,2,1,1,3,3,4,1,3,2,5,1,1,0,3,1,0,2,1,0,1,2,17,7,12,11,47
170,1233,0.102793296089385,1.01002694797042,128,0,1,1,1,3,0,0,1,1,2,2,0,0,0,0,0,0,1,0,3,0,3,2,4,0,1,0,1,2,1,0,3,2,1,0,2,1,1,1,0,3,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,3,1,0,1,1,5,1,5,0,0,4,5,5,3,4,3,4,4,1,3,2,0,0,1,0,0,4,4,12,12,14,21,59
171,910,0.087431693989071,0.61761917692916,21,2,0,2,0,2,0,0,2,0,1,1,1,3,1,1,2,0,0,0,0,2,3,3,1,3,2,3,2,1,1,2,0,1,0,0,0,1,1,0,1,0,2,0,0,1,1,1,0,1,0,0,0,1,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,4,2,2,5,3,0,8,6,6,3,1,2,1,2,3,1,1,3,1,1,0,1,0,17,15,11,15,58
172,915,0.0878787878787879,-0.320331105071902,9,1,1,2,2,4,1,0,2,4,2,3,1,1,0,1,0,0,5,0,4,6,2,1,1,1,3,1,2,0,1,2,0,1,2,2,1,1,1,0,2,2,2,1,1,1,1,0,1,0,0,0,2,1,1,0,1,1,0,3,0,0,1,0,0,0,1,1,0,2,0,2,1,2,8,3,9,2,1,9,9,5,3,3,5,3,4,4,2,1,3,2,4,1,0,2,4,14,19,23,33,89
173,1122,0.0417112299465241,0.158214957173538,68,0,1,2,2,0,1,2,1,0,0,1,0,3,0,3,2,2,0,0,1,2,0,0,0,0,2,1,0,2,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,2,0,0,1,1,0,0,1,2,1,1,0,2,0,0,2,1,0,2,1,3,1,4,4,1,3,7,1,2,2,3,0,2,3,0,3,3,0,3,2,1,4,2,3,3,13,19,13,12,57
174,973,0.0825921219822109,0.100789429704085,102,1,1,3,4,5,4,2,0,3,2,0,0,0,0,2,0,2,1,3,4,3,4,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,2,3,0,0,2,1,1,0,2,0,0,2,1,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,4,2,12,6,5,0,4,8,8,2,0,1,0,0,3,5,3,4,2,3,5,0,1,2,1,8,22,25,22,77
175,1269,0.122302158273381,0.751612074357883,78,1,1,2,0,3,1,2,0,2,1,1,1,1,0,0,2,2,1,1,0,0,0,3,2,0,1,1,0,1,1,1,2,0,0,0,1,0,0,0,0,1,2,0,1,2,2,1,2,0,2,0,0,0,0,2,0,1,0,0,1,2,0,0,1,1,0,0,1,2,0,1,2,2,5,3,4,2,4,2,3,3,2,4,0,1,1,3,5,4,0,2,1,3,2,1,3,15,14,15,16,60
176,1346,0.153846153846154,0.0337929809897233,150,1,1,0,1,0,2,1,0,0,0,0,0,0,1,1,0,1,2,0,0,0,1,3,3,1,1,0,0,1,0,1,0,2,2,2,2,2,0,0,1,0,2,0,0,0,1,0,2,0,1,0,0,1,0,2,0,0,0,0,1,1,1,1,2,0,0,1,1,1,0,0,1,2,1,3,0,1,2,2,4,5,1,1,6,4,1,2,1,3,1,2,0,3,3,2,1,18,9,12,12,51
